,a_lot,ba,device,wafer_info,device_group,package,bond_wire,release,scrapped,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,edit_user,edit_date,create_user,create_date,box_class
180,594404,630359,FZT603,9Z23MAJOR.4: 7(unprobed); 9Z23MAJOR.5: 1(probed),MT,SOT223,CU,True,False,359.0,680.0,102655.0,0.9899801338553822,2020-07-09 00:00:00.000,1115,False,True,Q-Fehler,IEB0,tobias-hofmann,2020-07-06 13:17:01.487,tobias-hofmann,2020-07-06 11:22:25.023,       330: Grenzwert;        330: Totalausfall;        331: Ausfall Gurter;        331: Rückstellmuster;        331: Vision;        342: Q-Fehler
181,597957,630907,ZXTN5551G,9Z13SHAKE.7: 1(unprobed),LT,SOT223,AU,False,False,3594.0,496.0,87782.0,0.9554815395332636,2020-07-09 00:00:00.000,1114,False,True,Allg. & ZVR.,RTHjc,martin-krausse,2020-07-06 11:09:20.100,martin-krausse,2020-07-06 11:05:57.880,       342: Grenzwert;        342: Rückstellmuster;        342: Totalausfall;        342: Vision
182,597956,630906,ZXTN25100DG,9Z17LAXER.3: 9(probed),SS6,SOT223,AU,True,False,385.0,1806.0,184289.0,0.9882507507507508,2020-07-06 00:00:00.000,1113,False,True,Q-Fehler,"EB-short, VCEsat",felix-kannemann,2020-07-02 13:51:08.757,felix-kannemann,2020-07-02 11:22:47.783,       331: Grenzwert;        331: Rückstellmuster;        331: Totalausfall;        331: Vision
183,597936,630886,FZT851,9Z18THIEF.5: 13(unprobed); 9Y19CENTS.6: 3(probed),HT,SOT223,CU,True,False,2668.0,985.0,76123.0,0.9542092860008022,2020-07-03 00:00:00.000,1112,False,True,Q-Fehler,IEBO,felix-kannemann,2020-07-02 13:51:46.200,felix-kannemann,2020-07-02 11:20:43.037,       328: Grenzwert;        328: Totalausfall;        329: Ausfall Gurter;        329: Q-Fehler;        329: Rückstellmuster;        329: Vision
184,597937,630887,FZT855,9Y25JEMMY.8: 4(unprobed); 9Y41OPENS.5: 4(probed); 9Y41OPENS.7: 10(unprobed); 9Y25JEMMY.7: 1(ringprobed); 9Y25JEMMY.6: 1(probed),HT,SOT223,CU,True,False,2721.0,770.0,99029.0,0.9659481076863051,2020-07-03 00:00:00.000,1111,False,True,Q-Fehler,BVCER,felix-kannemann,2020-07-01 11:49:59.943,felix-kannemann,2020-07-01 10:32:22.807,       328: Grenzwert;        328: Totalausfall;        329: Ausfall Gurter;        329: Rückstellmuster;        329: Vision
185,597938,630888,FZT855,9Y46COWED.9: 2(probed); 9Y46COWED.7: 5(unprobed); 9Y46COWED.5: 2(ringprobed); 9Y46COWED.4: 2(probed),HT,SOT223,CU,True,False,1222.0,442.0,45890.0,0.965008201202843,2020-06-30 00:00:00.000,1110,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-07-01 11:49:39.410,felix-kannemann,2020-06-30 09:31:30.000,       328: Grenzwert;        328: Totalausfall;        329: Ausfall Gurter;        329: Q-Fehler;        329: Rückstellmuster;        329: Vision
186,595971,630537,ZXM61P03F,8Z17BLUNT.3: 1(probed); 8Z17LOUTS.2: 9(unprobed),HDMOS,SOT23,AU,True,False,44.0,2733.0,155264.0,0.9824286102973279,2020-07-17 00:00:00.000,1109,False,False,Allg. & ZVR.,,felix-kannemann,2020-07-17 08:52:19.593,felix-kannemann,2020-06-29 16:01:13.420,       333: Grenzwert;        333: Rückstellmuster;        333: Totalausfall
187,594003,630243,ZHT431FM,9Z24SHINE.5: 7(unprobed); 9Z26FEIGN.7: 1(ringprobed); 9Z26FEIGN.8: 1(ringprobed),IC,LFSOT23,AU,True,False,570.0,3193.0,175474.0,0.9790054508834671,2020-06-30 00:00:00.000,1108,False,True,Allg. & ZVR.,Vref offen,felix-kannemann,2020-06-29 15:52:23.717,felix-kannemann,2020-06-29 14:14:06.093,       209: Kelvin;        328: Ausfall Gurter;        328: GND offen;        328: Grenzwert;        328: Iz_off >25nA;        328: Rückstellmuster;        328: Totalausfall;        328: Vision;        328: Vref offen;        328: Vz offen
188,597946,630896,ZX5T851G,9Z24GRUEL.3: 1(ringprobed); 9Z24GRUEL.6: 1(unprobed); 9Z24GRUEL.4: 6(probed),HT,SOT223,PD,True,False,1065.0,625.0,63601.0,0.9741158812087424,2020-06-30 00:00:00.000,1107,False,True,Q-Fehler,"BVEBO, BVCBO",martin-krausse,2020-06-30 08:20:31.857,felix-kannemann,2020-06-29 13:57:26.627,         5: Grenzwert;          5: Rückstellmuster;          5: Totalausfall;         82: Grenzwert;         82: Totalausfall;        328: Ausfall Gurter;        328: Rückstellmuster;        329: Q-Fehler
189,600620,631281,FZT653Q,9Y32RURAL.4: 11(unprobed),MT,SOT223,AU,True,False,594.0,1853.0,135793.0,0.982298900462963,2020-07-07 00:00:00.000,1106,False,False,Prozessfehler,,felix-kannemann,2020-06-26 10:13:45.970,ingo-hoerselmann,2020-06-26 10:13:14.797,       331: Grenzwert;        331: Rückstellmuster;        331: Totalausfall;        331: Vision;        342: Grenzwert;        342: Rückstellmuster;        342: Totalausfall;        342: Vision
190,594410,630363,ZVN0545G,9Z06ANGEL.5: 5(unprobed),MOSFET-M,SOT223,AU,True,False,66.0,694.0,64760.0,0.9884004884004884,2020-06-23 00:00:00.000,1105,False,True,Q-Fehler,IGSS,felix-kannemann,2020-06-24 15:43:24.990,felix-kannemann,2020-06-23 09:03:30.327,        82: Grenzwert;         82: Rückstellmuster;         82: Totalausfall;        329: Vision
191,587638,629062,ZXMS6004DG,9Z22PESKY.5: 4(probed),SVMOS,SOT223,AU,True,False,7285.0,188.0,45663.0,0.8593608852755195,2020-06-04 00:00:00.000,1102,True,False,Ausbeute,,minsung-kim,2020-06-19 09:43:44.333,minsung-kim,2020-06-19 09:43:31.170,       144: Grenzwert;        144: Rückstellmuster;        144: Totalausfall;        148: Vision
192,591706,629403,ZXMS6004DG,9Z22PESKY.5: 7(probed),SVMOS,SOT223,AU,True,False,10917.0,581.0,82102.0,0.8771581196581196,2020-06-17 00:00:00.000,1100,True,False,Ausbeute,,minsung-kim,2020-06-19 09:42:44.600,minsung-kim,2020-06-19 09:42:19.537,         2: Grenzwert;          2: Rückstellmuster;          2: Totalausfall;          2: Vision
193,594406,630361,FZT690B,9Z20HOOFS.5: 15(unprobed),MT,SOT223,CU,True,False,754.0,1156.0,194925.0,0.9902964411817005,2020-06-19 00:00:00.000,1099,False,True,Q-Fehler,"BVEBO, BVCBO, HFE",felix-kannemann,2020-06-18 16:38:40.980,felix-kannemann,2020-06-18 08:28:16.153,       123: Grenzwert;        123: Rückstellmuster;        123: Totalausfall;        123: Vision
194,591622,629392,FZT651,9Z26EXERT.5: 12(unprobed),MT,SOT223,CU,True,False,1241.0,1187.0,154527.0,0.9845305979420853,2020-06-18 00:00:00.000,1098,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-06-18 15:01:51.533,felix-kannemann,2020-06-18 08:25:44.860,         2: Ausfall Gurter;          2: Q-Fehler;          2: Rückstellmuster;        208: Grenzwert;        208: Totalausfall
195,596113,630553,ZXMP6A17G,9Z27EXTOL.5: 24(probed),UMOS,SOT223,CU,False,False,163.0,858.0,175660.0,0.9942212235611073,2020-06-26 00:00:00.000,1097,False,False,Prozessfehler,,ingo-hoerselmann,2020-06-18 07:29:00.987,ingo-hoerselmann,2020-06-18 07:27:09.500,       328: Grenzwert;        328: IGSS@27V;        328: Rückstellmuster;        328: Totalausfall;        328: Vision
196,589112,629145,ZTX753,9Y43AFTER.8: 3(probed),MT,ELineX,AU,True,False,2757.0,48.0,35621.0,0.9270025503565295,2020-06-17 00:00:00.000,1095,False,False,Ausbeute,"ICBO,ICES",minsung-kim,2020-08-17 10:11:48.207,minsung-kim,2020-06-16 14:15:21.683,         2: Blown On Test;          2: Totalausfall;        123: Grenzwert
197,594413,630366,ZXMS6004DG,9Z23BANNS.4: 12(probed),SVMOS,SOT223,AU,True,False,4214.0,867.0,151348.0,0.9675188104507476,2020-06-19 00:00:00.000,1090,False,False,Ausbeute,GW,minsung-kim,2020-08-17 10:12:11.310,minsung-kim,2020-06-16 10:43:16.270,       123: Grenzwert;        123: Rückstellmuster;        123: Totalausfall;        123: Vision
198,591604,629377,FMMT618Q,9Z22BEFIT.3: 7(unprobed),ST,SOT23,AU,True,False,4306.0,1632.0,120954.0,0.9532042997194464,2020-06-17 00:00:00.000,1089,False,True,Allg. & ZVR.,,martin-krausse,2020-06-17 12:59:36.300,martin-krausse,2020-06-12 09:02:34.157,         2: Grenzwert;          2: Totalausfall;          2: Vision;        123: Grenzwert;        123: Rückstellmuster;        123: Totalausfall;        123: Vision
199,596102,630542,ZXTR2105FF,9X10WARES.7: 2(ringprobed),MT,SOT23F,CU,True,False,6804.0,899.0,109565.0,0.9343128560221032,2020-06-30 00:00:00.000,1088,False,False,Allg. & ZVR.,,felix-kannemann,2020-06-18 11:48:59.900,ingo-hoerselmann,2020-06-11 11:20:36.063,       329: Grenzwert;        329: Grenzwerte;        329: Leer;        329: Q-Fehler;        329: Rückstellmuster;        329: Totalausfall;        329: Vision 5S;        329: Vision Marking;        329: Vision Marking + 5S
200,594419,630372,FZT751,9Z26LEGGY.6: 18(unprobed),MT,SOT223,CU,False,False,565.0,1449.0,222187.0,0.991016989219495,2020-06-23 00:00:00.000,1087,False,False,Prozessfehler,,felix-kannemann,2020-09-01 14:07:47.360,ingo-hoerselmann,2020-06-10 14:45:55.897,        82: Grenzwert;         82: Rückstellmuster;         82: Totalausfall
201,589305,629171,BSP75NQ,9Z24SCORE.4: 6(unprobed),SVMOS,SOT223,AU,True,False,63.0,176.0,32017.0,0.9925905257936508,2020-06-11 00:00:00.000,1086,False,True,Q-Fehler,BVDSS,martin-krausse,2020-06-15 08:40:04.347,felix-kannemann,2020-06-10 09:12:16.437,        41: Grenzwert;         41: Rückstellmuster;         41: Totalausfall;         41: Vision
202,587104,629025,ZHB6718,9Z03BRIEF.6: 6(unprobed); 9Y51ROUGE.10: 6(probed),4LT,SM8,AU,True,False,1394.0,1584.0,51282.0,0.9451161076299299,2020-06-11 00:00:00.000,1085,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-06-09 12:24:13.097,felix-kannemann,2020-06-09 12:23:22.873,        98: Grenzwert;         98: Orientierung;         98: Rückstellmuster;         98: Totalausfall;         98: Vision
203,587641,629065,ZX5T951G,9Z08HUNKS.7: 7(unprobed); 9Z08HUNKS.5: 4(probed),HT,SOT223,PD,True,False,2675.0,816.0,93148.0,0.9638758679208187,2020-06-10 00:00:00.000,1084,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-06-09 12:26:47.493,felix-kannemann,2020-06-09 09:39:12.723,        54: Ausfall Gurter;         54: Rückstellmuster;         54: Vision;        148: Grenzwert;        148: Totalausfall
204,583109,627719,FZT657,9Z15REELS.4: 4(unprobed),MT,SOT223,AU,True,False,102.0,521.0,51497.0,0.9880468150422103,2020-06-05 00:00:00.000,1083,False,True,Q-Fehler,Rth,felix-kannemann,2020-06-05 09:21:17.653,felix-kannemann,2020-06-04 10:49:17.193,        41: Ausfall Gurter;         41: Rückstellmuster;         41: Vision;         54: Q-Fehler;        144: Grenzwert;        144: Totalausfall
205,585115,628804,ZXTP19100CFF,9X13LILAC.6: 8(unprobed),MT,SOT23F,CU,True,False,2943.0,483.0,96441.0,0.9656943735167773,2020-06-04 00:00:00.000,1082,False,True,Q-Fehler,"BVCBO, BVCE*",felix-kannemann,2020-06-03 12:27:24.770,felix-kannemann,2020-06-03 09:52:49.000,        41: Grenzwerte;         41: Q-Fehler;         41: Rückstellmuster;         41: Totalausfall;         41: Vision 5S;         41: Vision Marking
206,585207,628829,FZT953,9Z19LURKS.7: 1(probed); 9Z18ALIGN.5: 25(unprobed); 9Z19LURKS.8: 14(unprobed),HT,SOT223,CU,True,False,764.0,239.0,205472.0,0.9951422690398354,2020-06-04 00:00:00.000,1081,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-06-03 12:27:54.360,felix-kannemann,2020-06-02 13:12:32.960,       148: Ausfall Gurter;        148: Rückstellmuster;        148: Vision;        419: Datalog;        420: Grenzwert;        420: Totalausfall
207,585183,628821,ZR431LF01,9Z02QUARK.6: 11(ringprobed),IC,LFSOT23,AU,False,False,5213.0,443.0,194413.0,0.9717297532351339,2020-06-02 00:00:00.000,1080,False,False,Ausbeute,,felix-kannemann,2020-10-26 15:04:58.567,felix-kannemann,2020-06-02 08:20:33.037,        54: Rückstellmuster;        144: Ausfall Gurter;        144: Rückstellmuster;        144: Vision;        419: GND offen;        419: Grenzwert;        419: Totalausfall;        419: Vref offen;        419: Vz offen;        420: Grenzwert;        420: Totalausfall;        420: Vref offen;        420: Vz offen
208,585183,630474,ZR431LF02,9Z02QUARK.6: 11(ringprobed),IC,LFSOT23,AU,False,False,,,,,2020-06-10 00:00:00.000,1080,False,False,Ausbeute,,felix-kannemann,2020-10-26 15:04:58.567,felix-kannemann,2020-06-02 08:20:33.037,        54: Rückstellmuster;        144: Ausfall Gurter;        144: Rückstellmuster;        144: Vision;        419: GND offen;        419: Grenzwert;        419: Totalausfall;        419: Vref offen;        419: Vz offen;        420: Grenzwert;        420: Totalausfall;        420: Vref offen;        420: Vz offen
209,585213,628835,ZXTN25100DG,9Z17LAXER.3: 8(probed),SS6,SOT223,PD,False,False,,,0.0,,,1079,False,True,Ausbeute,EB &amp; CB-shorts,minsung-kim,2020-07-16 11:22:08.750,minsung-kim,2020-05-29 08:47:51.330,       344: Grenzwert;        344: Totalausfall
210,586420,628935,ZXTN25100DG,9Z17LAXER.3: 4(probed),SS6,SOT223,PD,False,False,,,0.0,,,1078,False,True,Ausbeute,EB &amp; CB-shorts,minsung-kim,2020-07-16 11:22:00.623,minsung-kim,2020-05-29 08:47:32.763,
211,589121,629150,ZXTR2105FF,9X10WARES.7: 2(ringprobed),MT,SOT23F,CU,True,False,3693.0,370.0,105698.0,0.9629832089722214,2020-06-19 00:00:00.000,1076,False,True,Allg. & ZVR.,,martin-krausse,2020-06-18 14:51:06.780,felix-kannemann,2020-05-28 09:12:03.620,         2: Grenzwerte;          2: Totalausfall;          2: Vision 5S;          2: Vision Marking;         41: Rückstellmuster
212,585203,628825,FZT1053A,9Z19ATOMS.4: 5(probed); 9Y20ANGLE.12: 2(ringprobed),HT,SOT223,CU,True,False,,,32000.0,1.0,2020-05-26 00:00:00.000,1075,True,True,Ausbeute,BVCEO,martin-krausse,2020-06-18 16:02:28.977,martin-krausse,2020-05-27 19:51:43.323,       331: Grenzwert;        331: Rückstellmuster;        331: Totalausfall;        331: Vision
213,590710,629276,FZT605,9Z23CORDS.7: 15(unprobed),MT,SOT223,CU,False,True,1349.0,1308.0,170690.0,0.9846723623714284,2020-06-09 00:00:00.000,1073,False,False,Prozessfehler,,felix-kannemann,2020-09-01 14:07:31.503,ingo-hoerselmann,2020-05-27 14:42:08.690,        41: Rückstellmuster;         54: Ausfall Gurter;         54: Vision;         98: Grenzwert;         98: Q-Fehler;         98: Totalausfall
214,585205,628827,FZT694B,9Z18KNOTS.4: 2(probed); 9Z18KNOTS.6: 4(ringprobed),MT,SOT223,CU,True,False,355.0,2768.0,71156.0,0.9579558152371465,2020-05-29 00:00:00.000,1072,False,True,Ausbeute,"BVCBO, BVEBO",felix-kannemann,2020-05-29 10:10:32.223,felix-kannemann,2020-05-26 08:47:40.320,       144: Grenzwert;        144: Totalausfall;        144: Vision;        148: Rückstellmuster
215,585204,628826,FZT690B,9Z20MADAM.4: 20(unprobed),MT,SOT223,CU,True,False,872.0,1278.0,257436.0,0.9917175810713983,2020-05-26 00:00:00.000,1071,False,True,Q-Fehler,ICB0 + ICES,tobias-hofmann,2020-05-26 08:17:28.557,tobias-hofmann,2020-05-26 08:15:01.680,       419: Grenzwert;        419: Rückstellmuster;        419: Totalausfall;        419: Vision
216,586404,628920,ZMR500QF,9Y50FOLLY.6: 4(unprobed),IC,LFSOT23,AU,False,False,485.0,635.0,69636.0,0.9841709537000396,2020-06-05 00:00:00.000,1069,False,False,Prozessfehler,,felix-kannemann,2020-10-26 15:03:57.683,ingo-hoerselmann,2020-05-20 15:04:30.747,        98: Grenzwert;         98: Rückstellmuster;         98: Totalausfall;         98: Vision
217,582915,627687,ZXTP19100CFF,9X13LILAC.6: 4(unprobed),MT,SOT23F,CU,True,False,1148.0,164.0,51457.0,0.9751369175083856,2020-05-28 00:00:00.000,1068,False,True,Q-Fehler,"BVCBO, BVCE*",felix-kannemann,2020-05-28 09:14:42.050,felix-kannemann,2020-05-20 14:36:07.920,       323: Grenzwerte;        323: Rückstellmuster;        323: Totalausfall;        323: Vision Marking
218,582930,627693,FMMT619,9Z14BETEL.3: 9(unprobed),ST,SOT23,CU,False,True,,,120000.0,1.0,,1060,False,True,Allg. & ZVR.,Chipkantenausbrüche wahrscheinlich durch Bondtool,felix-kannemann,2020-09-01 14:07:08.577,martin-krausse,2020-05-19 16:52:51.487,       323: Ausfall Gurter;        323: Rückstellmuster
219,572208,625621,ZDT1048,9Z11DOILY.3: 6(probed),2HT,SM8,AU,True,False,295.0,376.0,23944.0,0.9727401990656104,2020-06-09 00:00:00.000,1059,False,True,Q-Fehler,IEBO,felix-kannemann,2020-06-08 10:43:11.967,felix-kannemann,2020-05-18 14:03:12.037,        41: Kelvin;         41: Vision;        322: Grenzwert;        322: Orientierung;        322: Rückstellmuster;        322: Totalausfall;        322: Vision
220,583002,627705,ZXTN2020F,9Z10ROGUE.4: 4(probed); 9Z10ROGUE.5: 4(unprobed),SS6,LFSOT23,AU,True,False,3086.0,1131.0,72629.0,0.9451240142622909,2020-05-20 00:00:00.000,1058,False,True,Ausbeute,"IEBO, BVEBO",felix-kannemann,2020-05-19 15:35:25.207,felix-kannemann,2020-05-18 11:07:17.687,       322: Grenzwert;        322: Rückstellmuster;        322: Totalausfall
221,575638,626141,ZXTN07045EFF,9Z17GRATE.4: 12(unprobed),MT,SOT23F,CU,True,False,1909.0,1611.0,154304.0,0.9776966747769668,2020-05-18 00:00:00.000,1057,False,False,Allg. & ZVR.,,felix-kannemann,2020-05-28 09:15:00.300,felix-kannemann,2020-05-15 08:33:42.433,       321: Rückstellmuster;        322: Blown on Test;        322: Grenzwert;        322: Kelvin + Orientierung;        322: Totalausfall;        322: Vision Marking + 5S
222,573906,625829,ZHB6718,9Z07GNAWS.5: 6(ringprobed); 9Z07GNAWS.6: 1(unprobed); 9Z07GNAWS.4: 4(unprobed); 9Y44CHEEK.10: 11(ringprobed),4LT,SM8,AU,True,False,1349.0,2679.0,101507.0,0.9618325673947031,2020-05-19 00:00:00.000,1055,False,True,Q-Fehler,BVEBO,felix-kannemann,2020-05-19 12:19:19.870,felix-kannemann,2020-05-13 13:46:19.817,       323: Orientierung;        323: Rückstellmuster;        323: Vision;        419: Grenzwert;        419: Totalausfall
223,575642,626145,ZXTP08400BFF,9Z16ODDLY.5: 15(unprobed),MT,SOT23F,CU,True,False,299.0,113.0,168441.0,0.9975600078174507,2020-05-14 00:00:00.000,1054,False,False,Allg. & ZVR.,,felix-kannemann,2020-05-12 14:33:22.040,felix-kannemann,2020-05-12 10:58:30.383,       142: Blown on Test;        142: Grenzwert;        142: Kelvin + Orientierung;        142: Rückstellmuster;        142: Totalausfall;        142: Vision Marking + 5S
224,575663,626148,FMMT614-7-55,9Z04DINGO.5: 5(unprobed),HT,SOT23,AU,True,False,448.0,54.0,142079.0,0.9964791942825482,2020-05-28 00:00:00.000,1053,False,True,Q-Fehler,"BVEBO, VCEsat",felix-kannemann,2020-05-12 12:12:18.470,felix-kannemann,2020-05-11 15:37:44.720,        25: Ausfall Gurter;         25: Kelvin;         25: Vision;        142: Ausfall Gurter;        142: Q-Fehler;        142: Rückstellmuster;        142: Vision;        313: Blown on Test;        313: Grenzwert;        313: ICBO-Fehler;        313: ICES-Fehler;        313: IEBO-Fehler;        313: Kurzschluss;        313: Offen;        313: RTHI-Fehler;        313: Totalausfall;        313: VCESAT-Fehler;        314: Blown on Test;        314: ICBO-Fehler;        314: ICES-Fehler;        314: IEBO-Fehler;        314: Offen;        314: RTHI-Fehler;        314: Totalausfall;        314: VBESAT-Fehler;        314: VCESAT-Fehler
225,572212,625625,ZXMHC6A07T8,9Z04FIEFS.4: 3(probed); 9Y37MARKS.5: 3(probed),4UMOS,SM8,AU,True,False,41.0,282.0,18166.0,0.982530153063984,2020-05-12 00:00:00.000,1052,False,True,Q-Fehler,"VGS_th, DS_Slope",felix-kannemann,2020-05-11 14:49:15.407,felix-kannemann,2020-05-11 14:48:22.060,       198: Grenzwert;        198: Orientierung;        198: Rückstellmuster;        198: Screening;        198: Totalausfall;        198: Vision
226,583119,627728,ZVNL120G,9Z03CORGI.6: 17(ringprobed),MOSFET-M,SOT223,CU,True,False,1495.0,1151.0,214440.0,0.9878112821646721,2020-05-20 00:00:00.000,1051,False,True,Q-Fehler,"IGSS, VGS_th, RDS_on",felix-kannemann,2020-05-19 11:53:01.790,felix-kannemann,2020-05-11 11:24:00.383,        41: Grenzwert;         41: Totalausfall;        142: Grenzwert;        142: Rückstellmuster;        142: Totalausfall;        142: Vision
227,580726,626558,ZHT431FM,9Z16OMITS.5: 1(ringprobed); 9Z18BANAL.5: 1(unprobed); 9Z18BANAL.6: 1(ringprobed),IC,LFSOT23,AU,True,False,17216.0,1284.0,40376.0,0.6857802839866839,2020-05-25 00:00:00.000,1050,False,True,Ausbeute,Vref offen,tobias-hofmann,2020-05-08 11:38:53.763,tobias-hofmann,2020-05-08 10:56:47.747,       319: GND offen;        319: Grenzwert;        319: Iz_off >25nA;        319: Totalausfall;        319: Vref offen;        319: Vz offen;        323: Ausfall Gurter;        323: Rückstellmuster;        323: Vision
228,580729,626561,ZXMN3A14F,9Z07DEARS.5: 23(unprobed),UMOS,LFSOT23,AU,True,False,6978.0,12682.0,221866.0,0.9186008959697921,2020-05-19 00:00:00.000,1049,True,True,Ausbeute,"IDSS,VDSon",martin-krausse,2020-06-04 15:44:12.700,tobias-hofmann,2020-05-07 12:10:05.653,       320: Blown on Test;        320: Grenzwert;        320: Totalausfall;        321: Ausfall Gurter;        321: Rückstellmuster;        321: Vision
229,577820,626415,ZXMP6A17G,9Z12SINGE.4: 25(probed),UMOS,SOT223,CU,True,False,116.0,7637.0,162547.0,0.9544744568408691,2020-05-04 00:00:00.000,1042,False,True,Ausbeute,soft solder splashes,tobias-hofmann,2020-05-07 08:33:03.903,martin-krausse,2020-05-05 08:26:08.953,       190: Grenzwert;        190: IGSS@27V;        190: Rückstellmuster;        190: Totalausfall;        190: Vision
230,575643,626146,ZXTP19060CFF,9Z12WINDS.6: 3(ringprobed); 9Z12WINDS.5: 10(unprobed); 9Y49OPTIC.11: 2(unprobed),MT,SOT23F,CU,True,False,3426.0,639.0,188869.0,0.9789306187608198,2020-05-05 00:00:00.000,1041,False,True,Q-Fehler,ICB0,tobias-hofmann,2020-05-04 13:23:19.910,tobias-hofmann,2020-05-04 10:13:38.130,       314: Blown on Test;        314: Grenzwert;        314: Kelvin + Orientierung;        314: Rückstellmuster;        314: Totalausfall;        314: Vision Marking + 5S
231,577823,626418,ZXTN25100DG,9Z10NEIGH.4: 10(probed),SS6,SOT223,PD,True,False,1674.0,2958.0,209676.0,0.9783862478302257,2020-05-05 00:00:00.000,1040,False,True,Q-Fehler,IEB0,tobias-hofmann,2020-05-04 11:33:39.400,felix-kannemann,2020-04-30 08:30:05.093,       313: Rückstellmuster;        313: Totalausfall;        313: Vision;        314: Grenzwert
232,577818,626413,ZXMP6A17G,9Z12ANDES.4: 25(probed),UMOS,SOT223,CU,True,False,102.0,651.0,175359.0,0.9957243118015808,2020-04-28 00:00:00.000,1039,False,True,Q-Fehler,BVDSS,felix-kannemann,2020-04-27 13:32:56.750,felix-kannemann,2020-04-27 11:46:54.373,       255: Grenzwert;        255: IGSS@27V;        255: Rückstellmuster;        255: Totalausfall;        255: Vision
233,574159,625854,ZXCT1008QF,9Y40BIRDS.6: 8(probed),IC,LFSOT23,AU,True,False,17550.0,95.0,99239.0,0.8490383628212587,2020-04-28 00:00:00.000,1038,True,False,Ausbeute,Iout,christoph-siebert,2020-04-27 13:11:38.107,christoph-siebert,2020-04-27 10:58:27.197,       255: CJ1-Leakage;        255: Grenzwert;        255: Iout offen;        255: Kelvin;        255: Load offen;        255: NoStart@2.5V;        255: Totalausfall;        255: Vin offen;        255: ZXCT1008F;        311: Ausfall Gurter;        311: Rückstellmuster;        311: Vision
234,574158,625853,ZXCT1008F,9Y40BIRDS.6: 7(probed),IC,LFSOT23,AU,True,False,17095.0,147.0,82958.0,0.8279241516966068,2020-04-28 00:00:00.000,1037,True,False,Ausbeute,Iout,christoph-siebert,2020-04-27 13:11:50.077,christoph-siebert,2020-04-27 10:57:51.047,       187: Ausfall Gurter;        187: CJ1-Leakage;        187: Grenzwert;        187: Load offen;        187: NoStart@2.5V;        187: Rückstellmuster;        187: Totalausfall;        187: Vin offen;        187: Vision
235,575811,626180,ZVN2106G,9Y51AMPLE.5: 12(unprobed),MOSFET-M,SOT223,CU,True,False,972.0,845.0,159360.0,0.9887266793649218,2020-04-28 00:00:00.000,1036,False,True,Q-Fehler,Vgs_th,felix-kannemann,2020-04-27 14:51:09.590,felix-kannemann,2020-04-27 10:57:45.127,       255: Grenzwert;        255: Rückstellmuster;        255: Totalausfall;        255: Vision
236,570311,625337,ZXCT1008QF,9Y40BIRDS.6: 3(probed),IC,LFSOT23,AU,True,False,5290.0,89.0,41281.0,0.8847192456065153,2020-04-14 00:00:00.000,1035,True,False,Ausbeute,Iout,christoph-siebert,2020-04-27 13:11:47.590,christoph-siebert,2020-04-27 10:56:31.587,       263: CJ1-Leakage;        263: Grenzwert;        263: Iout offen;        263: Kelvin;        263: Load offen;        263: NoStart@2.5V;        263: Totalausfall;        263: Vin offen;        303: Ausfall Gurter;        303: Rückstellmuster;        303: Vision
237,568517,624984,ZXCT1008F,9Z15CHIDE.2: 12(probed),IC,LFSOT23,AU,True,False,24681.0,71.0,130838.0,0.8409152259142618,2020-04-06 00:00:00.000,1034,True,False,Ausbeute,Iout,christoph-siebert,2020-04-27 13:11:41.983,christoph-siebert,2020-04-27 10:55:18.530,        28: Grenzwert;         28: Load offen;         28: NoStart@2.5V;         28: Totalausfall;         28: Vin offen;        177: Ausfall Gurter;        177: Rückstellmuster;        177: Vision;        306: CJ1-Leakage;        306: Grenzwert;        306: Load offen;        306: NoStart@2.5V;        306: Totalausfall;        306: Vin offen;        310: Grenzwert;        310: Iout offen;        310: Load offen;        310: NoStart@2.5V;        310: Totalausfall;        310: Vin offen
